336
281,1.308743,1.643225,495
282,1.312329,1.634812,494
283,1.294595,1.599332,498
284,1.310534,1.610084,495
285,1.326870,1.618243,493
286,1.296346,1.565359,499
287,1.312329,1.575658,496
288,1.298103,1.542673,499
289,1.315934,1.560261,496
290,1.325035,1.560261,495
291,1.336123,1.565359,493
292,1.326870,1.535256,495
293,1.310534,1.499218,499
294,1.325035,1.508661,496
295,1.334262,1.511041,495
296,1.321379,1.476117,498
297,1.332406,1.480680,496
298,1.330556,1.467075,497
299,1.334262,1.458143,496
300,1.343619,1.460366,495
301,1.343619,1.442771,495
302,1.364672,1.462595,492
303,1.378417,1.473846,489
304,1.355021,1.419259,495
305,1.386397,1.455927,489
306,1.406755,1.471582,486
307,1.398540,1.444947,488
308,1.402635,1.436282,488
309,1.431988,1.460366,483
310,1.415066,1.421365,487
311,1.408823,1.394469,489
312,1.431988,1.412979,485
313,1.442771,1.410898,484
314,1.429851,1.372493,487
315,1.462595,1.406755,481
316,1.449319,1.366619,484
317,1.458143,1.364672,484
318,1.492212,1.392442,479
319,1.478395,1.353107,482
320,1.515823,1.384393,476
321,1.557724,1.419259,470
322,1.515823,1.343619,478
323,1.557724,1.378417,472
324,1.599332,1.408823,467
325,1.591362,1.380403,468
326,1.607383,1.374462,467
327,1.648881,1.400585,462
328,1.640411,1.368571,464
329,1.698582,1.406755,457
330,1.713775,1.398540,456
331,1.701599,1.362731,458
332,1.686620,1.321379,462
333,1.744991,1.356941,455
334,1.774074,1.362731,453
335,1.777365,1.319559,454
